TaskId,ProjectId,TaskCode,TaskDiscipline,TaskType,SubTask,Name,Detail,UserIds,StartDate,TargetDate,FinishedDate,Hours,Modified,AutoLoad
4713,PRO-135-IP-01-955,OTH-MOD-NEWM-01,Others,Modelling,New Model,01. Create ASMEPF model from Point cloud,,(112),2022-01-18,2022-01-21,2022-03-30,0,,06/13/2022 1:39:01 PM
4714,PRO-135-IP-01-955,OTH-PJM-MGMT-01,Others,Project Management,Project Management,02. Project management and QC,,(73),2022-01-18,2022-01-21,2022-03-30,0,,06/13/2022 1:39:01 PM
4715,PRO-116-IPP-02,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,01. 3D Model ,,"(221),(257),(241),(176),(240),(258),(274)",2022-04-01,2022-05-31,,0,,06/13/2022 1:39:01 PM
4716,PRO-116-IPP-02,ARC-2DD-NEWM-01,Architecture,2D Documentation,New Model,02. 2D Documentation,,"(221),(257),(231),(241),(176),(274),(258),(240)",2022-04-01,2022-05-31,,0,,06/13/2022 1:39:01 PM
4717,PRO-116-IPP-02,ARC-PJM-NEWM-01,Architecture,Project Management,New Model,03. Project Management & QA,,,2022-04-01,2022-04-08,,0,,06/13/2022 1:39:01 PM
4718,PRO-138-KAP-04,STR-MOD-NEWM-01,Structure,Modelling,New Model,01. Model 3D - STR,,"(206),(227),(260),(259)",2022-04-14,2022-05-27,2022-06-14,0,,06/13/2022 1:39:01 PM
4719,PRO-138-KAP-04,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,02. Model 3D - ARC,,"(206),(227),(260),(259)",2022-04-14,2022-05-27,2022-06-14,0,,06/13/2022 1:39:01 PM
4720,PRO-138-KAP-04,OTH-AUD-STDM-01,Others,Model Auditing,Standardize Model,03. QC and Management,,"(206),(227)",2022-04-14,2022-05-27,2022-06-14,0,,06/13/2022 1:39:01 PM
4721,PRO-111-IB-16_A,ARC-2DD-NEWM-01,Architecture,2D Documentation,New Model,Create module breakdown color drawing for level 1 and level 2,,"(215),(192)",2021-01-25,2021-01-25,2021-01-25,0,,06/13/2022 1:39:01 PM
4722,PRO-111-IB-16_A,ARC-2DD-NEWM-02,Architecture,2D Documentation,New Model,2D Documentation - New iBuilt Model,,"(176),(208),(215),(169),(216),(210),(185),(192),(109),(190),(183),(182),(221)",2021-02-17,2021-02-26,2021-03-16,0,,06/13/2022 1:39:01 PM
4723,PRO-111-IB-16_A,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,Create Families,,"(215),(182),(169),(183)",2021-01-26,2021-01-29,2021-03-16,0,,06/13/2022 1:39:01 PM
4724,PRO-111-IB-16_A,ARC-MOD-STDM-01,Architecture,Modelling,Standardize Model,Update typical module,,"(109),(190),(169),(191),(210),(183),(185),(216)",2021-02-01,2021-02-01,2021-02-01,0,,06/13/2022 1:39:01 PM
4725,PRO-111-IB-16_A,ARC-MOD-NEWM-02,Architecture,Modelling,New Model,Architecture Modeling ,,"(191),(185),(215),(192),(109),(169),(190),(183),(210),(182),(216)",2021-02-03,2021-02-09,2021-03-16,0,,06/13/2022 1:39:01 PM
4726,PRO-111-IB-16_M,MEP-MOD-NEWM-01,MEP,Modelling,New Model,MEPF Modelling and Coordination ,,"(151),(166),(196),(170),(219),(198),(207),(223)",2021-02-02,2021-02-05,2021-05-28,336,,06/13/2022 1:39:01 PM
4727,PRO-111-IB-16_M,MEP-2DD-NEWM-01,MEP,2D Documentation,New Model,MEPF 2D Documentation,,"(151),(166),(170),(196),(198),(219),(207),(223)",2021-02-02,2021-02-05,2021-05-28,336,,06/13/2022 1:39:01 PM
4728,PRO-111-IB-16_M,MEP-PJM-MGMT-01,MEP,Project Management,Project Management,Project Management,,"(187),(149)",2021-02-02,2021-02-05,2021-03-30,28,,06/13/2022 1:39:01 PM
4729,PRO-111-IB-16_S,STR-MOD-NEWM-01,Structure,Modelling,New Model,Develop new families,"Develop new families combine STR and ARC ( include wall, floor, ceiling)

Deadline 29/1/2021","(188),(206),(200),(140),(139),(203),(199),(209),(112),(184)",2021-01-26,2021-02-15,2021-02-04,200,,06/13/2022 1:39:01 PM
4730,PRO-111-IB-16_S,STR-MOD-NEWM-02,Structure,Modelling,New Model,Develop new a prototype module,"Develop new a prototype module

","(188),(203),(112),(139),(199),(184)",2021-01-29,2021-02-15,2021-02-04,20,,06/13/2022 1:39:01 PM
4731,PRO-111-IB-16_S,STR-MOD-STDM-01,Structure,Modelling,Standardize Model,Update Family,Update Generic Structural Family,"(200),(209),(206)",2021-02-04,2021-02-04,2021-02-19,40,,06/13/2022 1:39:01 PM
4732,PRO-111-IB-16_S,STR-MOD-NEWM-08,Structure,Modelling,New Model,Create 3D Model Based on the New Arch Layout,Place Structure Family to create 3D structural Model,"(203),(139),(206)",2021-02-17,2021-02-19,2021-02-22,80,,06/13/2022 1:39:01 PM
4733,PRO-111-IB-16_S,STR-MOD-NEWM-09,Structure,Modelling,New Model,Create 3D Model Based on the New Arch Layout,Place Structure Family to create 3D structural Model ,"(206),(203),(200),(209)",2021-02-22,2021-03-26,2021-03-08,160,,06/13/2022 1:39:01 PM
4734,PRO-111-IB-16_S,STR-PJM-MGMT-01,Structure,Project Management,Project Management,Quality control of Lake Placid Project,"Quality control of Lake Placid Project

",(214),2021-01-26,2021-03-20,2021-05-31,200,,06/13/2022 1:39:01 PM
4735,PRO-111-IB-16_S,STR-PJM-MGMT-02,Structure,Project Management,Project Management,QC drawings,"QC drawings
","(140),(188)",2021-02-02,2021-03-20,2021-03-09,500,,06/13/2022 1:39:01 PM
4736,PRO-111-IB-16_S,STR-2DD-NEWM-02,Structure,2D Documentation,New Model,Update new standard Stair,"Update new standard detail

","(139),(112),(140)",2021-02-02,2021-02-02,2021-02-03,8,,06/13/2022 1:39:01 PM
4737,PRO-111-IB-16_S,STR-2DD-NEWM-03,Structure,2D Documentation,New Model,2D Drawing Overall Plan ,"2D Drawing Overall Plan 
","(139),(112),(184),(199),(203),(140),(200),(206)",2021-02-02,2021-03-20,2021-03-09,200,,06/13/2022 1:39:01 PM
4738,PRO-111-IB-16_S,STR-2DD-NEWM-04,Structure,2D Documentation,New Model,Create 2D Document,Create 2D Document reflect Sleeve,"(203),(112)",2021-02-04,2021-03-20,2021-03-09,20,,06/13/2022 1:39:01 PM
4739,PRO-111-IB-16_S,STR-OTH-NEWM-01,Structure,Others,New Model,Training,"Training
","(139),(112),(199),(184),(206),(203),(209),(200)",2021-02-26,2021-03-26,2021-03-09,100,,06/13/2022 1:39:01 PM
4740,PRO-110-ICM-01,MEC-2DD-STDM-01,MEP,2D Documentation,Standardize Model,2D Documentation - HVAC,2D Documentation HVAC- Construction Phase,"(155),(157),(196),(205),(197),(202),(212),(220),(207),(223),(180)",2021-01-22,2021-03-30,2021-05-03,593,,06/13/2022 1:39:01 PM
4741,PRO-110-ICM-01,ELE-2DD-STDM-01,MEP,2D Documentation,Standardize Model,2D Documentation - Electrical,2D Documentation - Construction Level - Electrical,"(151),(166),(219),(218),(157),(205),(197),(202),(220),(212),(207),(223),(180),(155),(225),(198)",2021-01-22,2021-03-30,2021-05-03,1004,,06/13/2022 1:39:01 PM
4742,PRO-110-ICM-01,PLU-2DD-STDM-01,MEP,2D Documentation,Standardize Model,2D Documentation - P&D,2D Documentation - Construction Level P&D,"(155),(157),(170),(198),(205),(197),(202),(220),(212),(207),(223),(180),(218),(166),(225)",2021-01-22,2021-03-30,2021-05-03,204,,06/13/2022 1:39:01 PM
4743,PRO-110-ICM-01,MEP-2DD-NEWM-01,MEP,2D Documentation,New Model,Stage 2 - 2D Documentation,2D Documentation HVAC- Construction Phase,"(155),(157),(196),(205),(197),(202),(212),(220),(207),(223),(180),(229),(203),(218)",2021-08-25,2021-08-28,2021-11-23,593,,06/13/2022 1:39:02 PM
4744,PRO-110-ICM-01,MEP-OTH-MGMT-01,MEP,Others,Project Management,QC - QA MEP 2D Documentation,,"(149),(187),(212)",2021-01-22,2021-03-30,2021-05-28,319,,06/13/2022 1:39:02 PM
4745,PRO-110-ICM-01,MEP-OTH-STDM-01,MEP,Others,Standardize Model,Comparison Check between Old and new MEP PDFs,,"(202),(197),(220),(212)",2021-01-25,2021-01-26,2021-02-08,50,,06/13/2022 1:39:02 PM
4746,PRO-110-ICM-01,MEP-OTH-NEWM-01,MEP,Others,New Model,"Builder's Works Opening Model & Documentation - Zone 1",Zone 1 For now,"(202),(212),(220),(180),(197),(155),(205),(207),(218),(198),(166),(196),(170),(219),(151),(223)",2021-02-08,2021-02-19,2021-05-03,0,,06/13/2022 1:39:02 PM
4747,PRO-110-ICM-01,MEP-OTH-NEWM-02,MEP,Others,New Model,"General Notes, Schematics and Miscellaneous Details","General Notes, Schematics and Miscellaneous Details","(151),(219),(207),(198),(170),(196),(223)",2021-03-12,2021-03-19,2021-05-28,240,,06/13/2022 1:39:02 PM
4748,PRO-110-ICM-01,MEP-OTH-STDM-02,MEP,Others,Standardize Model,Cable Sizing Update,"as per eric's requirement 2021.06.30 calculate & Verify cable ","(212),(220)",2021-06-30,2021-07-03,2021-11-25,0,,06/13/2022 1:39:02 PM
4749,PRO-110-ICM-01,MEP-PJM-MTGS-01,MEP,Project Management,Meetings,Project Meetings,,"(187),(212),(155)",2021-01-25,2021-03-30,2021-05-03,0,,06/13/2022 1:39:02 PM
4750,PRO-110-ICM-01,MEP-MTB-MTGS-01,MEP,Meeting - Billable,Meetings,LHA Project Meetings,,"(149),(187),(212),(155)",2021-01-25,2021-03-31,2021-05-03,0,,06/13/2022 1:39:02 PM
4751,PRO-110-ICM-01,MEP-QTO-STDM-01,MEP,Quantity Take Off,Standardize Model,BOQ - Create & Standardize BOQ for MEP System,,"(212),(155),(205)",2021-03-22,2021-03-26,2021-05-03,0,,06/13/2022 1:39:02 PM
4752,PRO-110-ICM-01,MEP-QTO-MGMT-01,MEP,Quantity Take Off,Project Management,Revision of QTO based on comments,,"(149),(187),(212),(155),(218)",2021-04-26,2021-05-01,2021-05-03,32,,06/13/2022 1:39:02 PM
4753,PRO-121-LW-02,ARC-OTH-NEWM-01,Architecture,Others,New Model,01. Review ,,"(190),(231),(245),(274)",2021-11-24,2022-04-30,,0,,06/13/2022 1:39:02 PM
4754,PRO-121-LW-02,ARC-OTH-NEWM,Architecture,Others,New Model,02. Millwork,,"(190),(231),(232),(191),(234),(221),(210),(109),(183),(216),(182),(169),(176)",2021-11-30,2022-04-30,2022-06-29,0,,06/29/2022 4:38:11 PM
4755,PRO-121-LW-02,ARC-2DD-NEWM-01,Architecture,2D Documentation,New Model,03. Create Sheet,,"(190),(231),(232),(191)",2021-11-30,2022-04-30,,0,,06/13/2022 1:39:02 PM
4756,PRO-121-LW-02,ARC-2DD-NEWM,Architecture,2D Documentation,New Model,04. Guestroom & Suite,,"(190),(231),(232),(191),(210),(109),(182),(216),(221),(183),(234),(169),(176),(245),(274)",2021-12-01,2022-04-30,2022-06-29,0,,06/29/2022 4:38:15 PM
4757,PRO-121-LW-02,ARC-2DD-NEWM,Architecture,2D Documentation,New Model,05. Corridor,,"(190),(231),(232),(191),(210),(109),(182),(216),(221),(169),(234),(183),(176),(245),(274)",2021-12-02,2022-04-30,2022-06-29,0,,06/29/2022 4:38:19 PM
4758,PRO-121-LW-02,ARC-2DD-NEWM,Architecture,2D Documentation,New Model,06. Vida 3_Z00,,"(190),(231),(232),(191),(210),(109),(182),(216),(221),(169),(234),(183),(176),(217),(208),(112),(139),(226),(236),(205),(247),(240),(245),(274),(258)",2021-12-15,2022-05-31,2022-06-29,0,,07/04/2022 4:57:11 PM
4759,PRO-121-LW-02,ARC-2DD-NEWM,Architecture,2D Documentation,New Model,07. Vida 3_Z01,,"(190),(231),(232),(191),(210),(109),(182),(216),(221),(169),(234),(183),(176),(217),(208),(112),(226),(139),(236),(205),(247),(245),(274)",2021-12-15,2022-02-28,2022-06-29,0,,06/29/2022 4:23:45 PM
4760,PRO-121-LW-02,ARC-2DD-NEWM,Architecture,2D Documentation,New Model,08. Vida 3_Z02,,"(190),(231),(232),(191),(210),(109),(182),(216),(221),(169),(234),(183),(176),(217),(208),(112),(226),(139),(236),(205),(247),(245),(274)",2021-12-15,2022-02-28,2022-06-29,0,,06/29/2022 4:23:49 PM
4761,PRO-121-LW-02,ARC-2DD-NEWM,Architecture,2D Documentation,New Model,09. Vida 3_Z03,,"(190),(231),(232),(191),(210),(109),(182),(216),(221),(169),(234),(183),(176),(217),(208),(226),(112),(139),(236),(205),(247),(245),(274)",2021-12-15,2022-02-28,2022-06-29,0,,06/29/2022 4:23:53 PM
4762,PRO-121-LW-02,ARC-2DD-NEWM,Architecture,2D Documentation,New Model,10. Vida 3_Z04,,"(190),(231),(232),(191),(210),(109),(182),(216),(221),(169),(234),(183),(176),(217),(208),(112),(139),(226),(236),(205),(247),(245),(241),(274)",2021-12-15,2022-02-28,2022-06-29,0,,06/29/2022 4:23:57 PM
4763,PRO-121-LW-02,ARC-2DD-NEWM,Architecture,2D Documentation,New Model,11. Vida 3_Z05,,"(190),(231),(232),(191),(210),(109),(182),(216),(221),(169),(234),(183),(176),(217),(208),(112),(139),(226),(236),(205),(247),(241),(245),(274)",2021-12-15,2022-02-28,2022-06-29,0,,06/29/2022 4:24:00 PM
4764,PRO-121-LW-02,ARC-2DD-NEWM,Architecture,2D Documentation,New Model,12. Vida 3_Z06,,"(190),(231),(232),(191),(210),(109),(182),(216),(221),(169),(234),(183),(176),(217),(208),(112),(139),(226),(236),(205),(247),(245),(274),(275),(242),(258)",2021-12-15,2022-02-28,2022-06-29,0,,07/04/2022 4:57:48 PM
4765,PRO-121-LW-02,ARC-2DD-NEWM,Architecture,2D Documentation,New Model,13. Vida 3_Z07,,"(190),(231),(232),(191),(210),(109),(182),(216),(221),(169),(234),(183),(176),(217),(208),(58),(80),(172),(112),(139),(236),(226),(205),(247),(245),(274),(275),(242),(164),(258)",2021-12-15,2022-02-28,2022-06-29,0,,07/04/2022 4:58:20 PM
4766,PRO-121-LW-02,ARC-2DD-NEWM,Architecture,2D Documentation,New Model,14. Vida 4_Z00,,"(190),(231),(232),(191),(210),(109),(182),(216),(221),(169),(234),(183),(176),(217),(208),(205),(170),(225),(220),(247)",2021-12-15,2022-02-28,2022-06-29,0,,06/29/2022 4:38:22 PM
4767,PRO-121-LW-02,ARC-2DD-NEWM,Architecture,2D Documentation,New Model,15. Vida 4_Z08,,"(190),(231),(232),(191),(210),(109),(182),(216),(221),(169),(234),(183),(176),(217),(208),(205),(247)",2021-12-15,2022-02-28,2022-06-29,0,,06/29/2022 4:38:26 PM
4768,PRO-121-LW-02,ARC-2DD-NEWM,Architecture,2D Documentation,New Model,16. Vida 4_Z09,,"(190),(231),(232),(191),(210),(109),(182),(216),(221),(169),(234),(183),(176),(217),(208),(205),(170),(225),(220),(229),(247),(240)",2021-12-15,2022-02-28,2022-06-29,0,,06/29/2022 4:38:30 PM
4769,PRO-121-LW-02,ARC-2DD-NEWM,Architecture,2D Documentation,New Model,17. Vida 4_Z10,,"(190),(231),(232),(191),(210),(109),(182),(216),(221),(169),(234),(183),(176),(217),(208),(205),(225),(170),(247),(240)",2021-12-15,2022-02-28,2022-06-29,0,,06/29/2022 4:38:34 PM
4770,PRO-121-LW-02,ARC-2DD-NEWM,Architecture,2D Documentation,New Model,18. Vida 3_Z16,,"(190),(231),(232),(191),(210),(109),(182),(216),(221),(169),(234),(183),(176),(217),(208),(205),(225),(170),(247),(245),(274),(275),(242),(256),(257),(266),(258)",2022-01-18,2022-03-31,2022-06-29,0,,07/04/2022 4:58:08 PM
4771,PRO-121-LW-02,ARC-2DD-NEWM,Architecture,2D Documentation,New Model,19. Vida 3_Z17,,"(190),(231),(232),(191),(210),(109),(182),(216),(221),(169),(234),(183),(176),(217),(208),(205),(225),(170),(247),(245),(274)",2022-01-18,2022-03-31,2022-06-29,0,,06/29/2022 4:38:40 PM
4772,PRO-121-LW-02,ARC-2DD-NEWM,Architecture,2D Documentation,New Model,20. Vida 3_Z18,,"(190),(231),(232),(191),(210),(109),(182),(216),(221),(169),(234),(183),(176),(217),(208),(205),(225),(170),(247),(58),(245),(274)",2022-01-18,2022-03-31,2022-06-29,0,,06/29/2022 4:38:44 PM
4773,PRO-121-LW-02,ARC-2DD-NEWM,Architecture,2D Documentation,New Model,21. Vida 4_Z20,,"(190),(231),(232),(191),(210),(109),(182),(216),(221),(169),(234),(183),(176),(217),(208),(205),(225),(170),(247),(240)",2022-03-30,2022-05-31,2022-06-29,0,,06/29/2022 4:38:48 PM
4774,PRO-121-LW-03,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,01. Review,,"(216),(221),(231),(176),(234),(183),(232),(169)",2021-11-30,2021-12-03,,0,,06/13/2022 1:39:02 PM
4775,PRO-121-LW-03,ARC-MOD-STDM-01,Architecture,Modelling,Standardize Model,02. Model Millwork,,"(232),(190),(191),(231),(216),(176),(221),(183),(234),(208)",2021-11-30,2021-12-24,,0,,06/13/2022 1:39:02 PM
4776,PRO-121-LW-03,ARC-MOD-NEWM-02,Architecture,Modelling,New Model,04. Model Door,,"(216),(221),(231),(176),(234),(183),(232),(169)",2021-12-03,2021-12-06,,0,,06/13/2022 1:39:02 PM
4777,PRO-121-LW-03,ARC-2DD-STDM,Architecture,2D Documentation,Standardize Model,03. 2D Documentation,,"(232),(190),(191),(231),(216),(176),(221),(234),(183),(208),(182)",2021-12-01,2021-12-04,2022-06-29,0,,06/29/2022 4:39:29 PM
4778,PRO-121-LW-04,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,01. Setup project,,"(169),(221),(182),(183),(245)",2022-02-08,2022-03-07,,0,,06/13/2022 1:39:02 PM
4779,PRO-121-LW-04,ARC-MOD-NEWM-02,Architecture,Modelling,New Model,02.Create views & sheets,,"(169),(221),(207),(228),(231),(182),(183),(245)",2022-02-08,2022-03-07,,0,,06/13/2022 1:39:02 PM
4780,PRO-121-LW-04,ARC-MOD-NEWM-03,Architecture,Modelling,New Model,03.Model 3D,,"(169),(221),(207),(228),(231),(182),(183),(234),(208),(190),(232),(109),(191),(176),(245),(210)",2022-02-10,2022-03-07,,0,,06/13/2022 1:39:02 PM
4781,PRO-121-LW-04,ARC-MOD-NEWM-04,Architecture,Modelling,New Model,04.Typical Details,,"(169),(221),(207),(228),(231),(182),(183),(234),(208),(190),(232),(109),(191),(176),(245),(210)",2022-02-10,2022-03-17,,0,,06/13/2022 1:39:02 PM
4782,PRO-121-LW-04,ARC-MOD-NEWM-05,Architecture,Modelling,New Model,05.Plans & Elevations,,"(169),(221),(207),(228),(231),(182),(183),(234),(208),(190),(232),(109),(191),(176),(245),(210)",2022-02-10,2022-03-17,,0,,06/13/2022 1:39:02 PM
4783,PRO-121-LW-06,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,05. 3D Model Update,,,2022-03-15,2022-03-22,,0,,06/13/2022 1:39:02 PM
4784,PRO-121-LW-06,ARC-MOD-NEWM-02,Architecture,Modelling,New Model,01. Review & Setup Project,,"(182),(176),(231),(191)",2022-03-14,2022-04-29,,0,,06/13/2022 1:39:02 PM
4785,PRO-121-LW-06,ARC-MOD-NEWM-03,Architecture,Modelling,New Model,02. Model 3D,,"(182),(176),(231),(191),(242)",2022-03-14,2022-04-29,,0,,06/13/2022 1:39:02 PM
4786,PRO-121-LW-06,ARC-MOD-NEWM-04,Architecture,Modelling,New Model,03. Document 2D-Plans & Elevations,,"(182),(176),(231),(191),(242)",2022-03-14,2022-04-29,,0,,06/13/2022 1:39:02 PM
4787,PRO-121-LW-06,ARC-MOD-NEWM-05,Architecture,Modelling,New Model,04. General Details,,"(182),(176),(231),(191),(221),(242),(245),(190),(183)",2022-03-14,2022-04-29,,0,,06/13/2022 1:39:02 PM
4788,PRO-121-LW-06,ARC-2DD-NEWM-01,Architecture,2D Documentation,New Model,06. 2D Documentation,,,2022-03-15,2022-03-22,,0,,06/13/2022 1:39:02 PM
4789,PRO-121-LW-06,ARC-PJM-NEWM-01,Architecture,Project Management,New Model,07. Project Management & QA,,,2022-03-15,2022-03-22,,0,,06/13/2022 1:39:02 PM
4790,PRO-121-LW-01,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,01-Upper Ground Floor (UGF) Lobbies 3D View Angles,,"(185),(210),(208)",2021-05-13,2021-05-16,2021-05-17,0,,06/13/2022 1:39:02 PM
4791,PRO-121-LW-01,ARC-MOD-NEWM-02,Architecture,Modelling,New Model,02-Clean up models-update Lose Funitrue Families,,"(185),(210),(208)",2021-05-13,2021-05-16,2022-03-30,0,,06/13/2022 1:39:02 PM
4792,PRO-121-LW-01,ARC-MOD-STDM-01,Architecture,Modelling,Standardize Model,03-Adjust Door and Walls to Amenity areas,,"(185),(208),(210),(215),(216)",2021-05-12,2021-05-14,2021-05-17,0,,06/13/2022 1:39:02 PM
4793,PRO-121-LW-01,ARC-OTH-STDM-01,Architecture,Others,Standardize Model,00-Review/Check Model,,"(185),(215),(210),(208),(216),(182),(109)",2021-05-10,2021-05-10,2022-03-30,0,,06/13/2022 1:39:02 PM
4794,PRO-121-LW-01,ARC-OTH-NEWM-01,Architecture,Others,New Model,14-Document sheets-Gym-Furniture Plans-Z3&Z13&Z23,,,2021-06-04,2021-06-07,2022-03-30,0,,06/13/2022 1:39:02 PM
4795,PRO-121-LW-01,ARC-2DD-STDM-01,Architecture,2D Documentation,Standardize Model,04-Document sheets- Units-Elevations-Zone 12 & 22,,"(185),(215),(210),(208),(216)",2021-05-17,2021-05-21,2022-03-30,0,,06/13/2022 1:39:02 PM
4796,PRO-121-LW-01,ARC-2DD-STDM-02,Architecture,2D Documentation,Standardize Model,05-Document sheets-Corridors-Elevations-Zone 11 & 21,,"(185),(215),(210),(208),(216)",2021-05-17,2021-05-20,2022-03-30,0,,06/13/2022 1:39:02 PM
4797,PRO-121-LW-01,ARC-2DD-STDM-03,Architecture,2D Documentation,Standardize Model,06-Document sheets-Gym-Elevations-Zone 13 & 23,,"(185),(215),(208),(210),(216)",2021-05-19,2021-05-21,2022-03-30,0,,06/13/2022 1:39:03 PM
4798,PRO-121-LW-01,ARC-2DD-STDM-04,Architecture,2D Documentation,Standardize Model,07-Document sheets-Units-Urban-Plans-Zone 02,,"(215),(208),(210),(216),(182),(225),(228)",2021-05-19,2021-05-21,2022-03-30,0,,06/13/2022 1:39:03 PM
4799,PRO-121-LW-01,ARC-2DD-STDM-05,Architecture,2D Documentation,Standardize Model,08-Document sheets-Units-LifeStyle-Plans-Zone 12,,"(215),(208),(210),(216),(182)",2021-05-24,2021-05-28,2022-03-30,0,,06/13/2022 1:39:03 PM
4800,PRO-121-LW-01,ARC-2DD-STDM-06,Architecture,2D Documentation,Standardize Model,09-Document sheets-Units-UpperWest-Plans-Zone 22,,"(215),(185),(208),(210),(216),(182),(183)",2021-05-24,2021-05-28,2022-03-30,0,,06/13/2022 1:39:03 PM
4801,PRO-121-LW-01,ARC-2DD-NEWM-01,Architecture,2D Documentation,New Model,10-Document sheet-Apt.Corridor-Urban-Elevations-Zone 01,,"(215),(182),(216),(208),(210)",2021-05-26,2021-05-29,2022-03-30,0,,06/13/2022 1:39:03 PM
4802,PRO-121-LW-01,ARC-2DD-NEWM-02,Architecture,2D Documentation,New Model,11-Document sheet-Apt.Corridor-LifeStyle-Elevations-Zone 01,,"(215),(182),(208),(210),(216)",2021-05-26,2021-05-29,2022-03-30,0,,06/13/2022 1:39:03 PM
4803,PRO-121-LW-01,ARC-2DD-NEWM-03,Architecture,2D Documentation,New Model,12-Document sheet-Apt.Corridor-UpperWest-Elevations-Zone 21,,"(215),(182),(208),(210),(216)",2021-05-26,2021-05-29,2022-03-30,0,,06/13/2022 1:39:03 PM
4804,PRO-121-LW-01,ARC-2DD-NEWM-04,Architecture,2D Documentation,New Model,13-Document on sheet-Pool Deck-Furniture Plans-Z3&Z13&Z23,,"(210),(182),(183),(216),(215),(225)",2021-06-02,2021-06-05,2022-03-30,0,,06/13/2022 1:39:03 PM
4805,PRO-121-LW-01,ARC-2DD-NEWM-05,Architecture,2D Documentation,New Model,14-Document sheets-Gym-Furniture Plans-Z3&Z13&Z23,,"(182),(190),(210),(183),(215),(216)",2021-06-04,2021-06-07,2022-03-30,0,,06/13/2022 1:39:03 PM
4806,PRO-121-LW-01,ARC-2DD-NEWM-06,Architecture,2D Documentation,New Model,15-Create New Sheets-Gym- Typical Washroom (Dubai Scope),,"(215),(182),(216),(210)",2021-06-08,2021-06-11,2022-03-30,0,,06/13/2022 1:39:03 PM
4807,PRO-121-LW-01,ARC-2DD-STDM-07,Architecture,2D Documentation,Standardize Model,16-Update models/Family for being consistency & as requested.,,"(215),(182),(210),(216)",2021-06-08,2021-06-11,2022-03-30,0,,06/13/2022 1:39:03 PM
4808,PRO-121-LW-01,ARC-2DD-NEWM-09,Architecture,2D Documentation,New Model,20-Pool Deck,,"(215),(182),(183),(109),(190),(210),(216),(208),(228)",2021-06-21,2021-06-24,2022-03-30,0,,06/13/2022 1:39:03 PM
4809,PRO-121-LW-01,ARC-2DD-STDM-08,Architecture,2D Documentation,Standardize Model,22-Gym plans & Elevations,,"(215),(190),(210),(208),(109),(216),(182)",2021-06-21,2021-06-24,2022-03-30,0,,06/13/2022 1:39:03 PM
4810,PRO-121-LW-01,ARC-3DV-NEWM-01,Architecture,3D Visualization,New Model,19-Apartment Unit-Urban,,,2021-06-21,2021-06-24,2022-03-30,0,,06/13/2022 1:39:03 PM
4811,PRO-121-LW-01_V01,ARC-2DD-NEWM-01,Architecture,2D Documentation,New Model,17-Document on Sheet-Cooridor RCP Plans (VO-01),,"(215),(210),(216),(183),(182),(190),(228),(225)",2021-06-09,2021-07-02,2022-03-30,0,,06/13/2022 1:39:03 PM
